ID;Start Date;End Date;Process Category;Tribe;Status;Type;Duration;Folder;End Year
2550;2024-02-28;2024-11-15;Other change (non-PAP);Tribe Payments;5. Journey Cancelled;Change;261;Payments_Giraal betvk/Betaalverzoek/2024-02-28 5135061 (Batch update in Portal for BTVZ);2024.0
2551;2024-02-28;;Other change (non-PAP);Tribe Payments;1. Journey started;Change;(blank);Payments_Giraal betvk/Betaalverzoek/2024-02-28 5135088 (Batch update Betaalverzoek FE changes in MING Z);
2552;2024-02-28;;Other change (non-PAP);Compliance;2. Intake filled-in;Change;(blank);Compliance 2LOD Processes & Systems/Organisational change/2024-02-28 UAR approval process FCC Escalations CHW;
2553;2024-02-28;2024-11-19;Risk assessment (non-PAP);Consumer Lending & Insurance;5. Journey finished;Change;265;Persoonlijke Lening/Persoonlijke Lening/2024-02-28 New pricing for ESG loan purposes car loan;2024.0
2554;2024-01-19;;Other change (non-PAP);Tribe Payments;(blank);Change;(blank);Payments_Giraal betvk/IDEAL (issuing en acquiring)/2024-01-19 PPMEPIC0033446 Features 2408601  2408608;
2557;2024-02-29;;Other change (non-PAP);Tribe Collections;5. Journey finished;Change;(blank);Collections/Other/2024-02-29 Digitalization of Monitoring FFL process;
2558;2024-02-29;2024-06-10;Other change (non-PAP);Consumer Lending & Insurance;5. Journey finished;Change;102;Verzekeren/Z_Other/2024-02-29 Expansion pilot lead model comparison sites to Home and Travel;2024.0
2559;2024-02-29;2024-10-07;Other change (non-PAP);Tribe Payments;5. Journey finished;Change;221;Payments_Giraal betvk/Betaalverzoek/2024-02-29 5589968  Removed ECO1 Magdat BTVZ;2024.0
2560;2024-03-01;;Other change (non-PAP);Tribe Daily Banking & Digital First;1. Journey started;Change;(blank);Z_Other/Tribe Daily Banking & Digital First/2024-03-01 Financial Health straatjes voor GenZ;
2561;2024-03-01;2024-03-14;Other change (non-PAP);Tribe Daily Banking & Digital First;5. Journey Cancelled;Change;13;Pakketten/Ondernemerspakket/2024-03-01 Update communication Close Business Package in General conditions;2024.0
2562;2024-03-01;2024-10-07;Significant change financial product/-service/channel (PAP);Tribe Daily Banking & Digital First;5. Journey finished;Change;220;Sparen/Groen Spaardeposito/2024-03-01 Fusie Groenbank naar ING Bank;2024.0
2563;2024-03-04;2024-07-15;Other change (non-PAP);Tribe Payments;5. Journey finished;Change;133;Credit Cards/Creditcard/2024-03-04 Acceptance policy changes 2024;2024.0
2564;2024-03-04;;Communication;Private Banking & Wealth Mgt (Advice);5. Journey finished;Change;(blank);Private Banking _ Wealth/Campagnes/2024-03-04 Private Markets Events Recap LinkedIn Post;
2565;2024-03-04;2024-10-23;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;233;Digital Sales/Mortgages/2024-03-04 Content review Digital Mortgages;2024.0
2566;2024-03-04;2024-12-17;Significant change financial product/-service/channel (PAP);Tribe Business Lending;5. Journey finished;Change;288;Lenen zakelijk/Z_Other/2024-03-04 Instant Lending extension to BV  VOF;2024.0
2567;2024-03-05;;Risk assessment (non-PAP);Transformation Office;5. Journey finished;Change;(blank);Support processes & systems/Other/2024-03-05 Systems Navigators;
2568;2024-03-05;;Risk assessment (non-PAP);CREFS;1. Journey started;Change;(blank);Facility Management/Other/2024-03-05 Development Linden;
2569;2024-03-05;;Significant change financial product/-service/channel (PAP);Tribe Mortgages;5. Journey finished;Change;(blank);Hypotheken/MINAS/2024-03-05 MINAS;
2570;2024-03-06;2024-04-30;Other change (non-PAP);Tribe Digital Business Banking;5. Journey finished;Change;55;Customer Data/Process change/2024-03-06 Add 2nd LR via MO;2024.0
2571;2024-03-06;2024-04-03;Other change (non-PAP);Tribe Mortgages;5. Journey finished;Change;28;Hypotheken - WUB/Z_Other/2024-03-06 Rentecomponenten hele looptijd en EEL;2024.0
2572;2024-03-06;;Other change (non-PAP);Tribe Mortgages;5. Journey Cancelled;Change;(blank);Hypotheken/Z_Other/2024-03-06 Centrally store customer data required in the advice journey;
2573;2024-03-07;2024-07-11;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;126;Digital Sales/Consumer Loans/2024-03-07 Loans category page shorter tiles;2024.0
2574;2024-03-07;2024-03-22;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;15;Digital Sales/Consumer Loans/2024-03-07 Persoonlijke lening USPs;2024.0
2575;2024-03-07;2025-02-10;Other change (non-PAP);Tribe Daily Banking & Digital First;5. Journey finished;Change;340;Z_Other/Tribe Daily Banking & Digital First/2024-03-07 Deceased Management  Extend digital scope;2025.0
2576;2024-03-07;2024-03-19;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;12;Digital Sales/Personalization/2024-03-07 New to Bank Journey Insurance;2024.0
2578;2024-03-11;;Other change (non-PAP);Tribe Digital & Customer Interactions;5. Journey finished;Change;(blank);Customer Intelligence/Z_Other/2024-03-11 Pilot Data access PowerBI and SBDCINL for CJEs;
2580;2024-03-11;2024-03-19;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;8;Digital Sales/Investments - Verdi/2024-03-11 New Content Always On Investments;2024.0
2581;2024-02-29;2024-06-28;Risk assessment (non-PAP);Tribe Mortgages;5. Journey finished;Change;120;Hypotheken/Z_Other/2024-02-29 DocSign and Upload for Advisors and Customers;2024.0
2582;2024-03-12;;Risk assessment (non-PAP);Tribe Daily Banking & Digital First;3. Intake challenged;Change;(blank);Current accounts/Betaalrekening/2024-03-12 CCBR check implementation in Current Account openingprocess;
2583;2024-03-12;;Risk assessment (non-PAP);(blank);4. Finish & Registration;Change;(blank);Private Banking _ Wealth/Z_Other/2024-03-12 Next Gen Private LinkedIn Group;
2584;2024-03-12;2024-08-26;Risk assessment (non-PAP);Tribe Business Lending;5. Journey finished;Change;167;Lenen zakelijk/Leningen Actief-RTVAST/2024-03-12 Fulfilment after manual check of Instant Lending term loans;2024.0
2585;2024-03-12;2024-09-17;Communication;Tribe Business Lending;5. Journey Cancelled;Change;189;Lenen zakelijk/Z_Other/2024-03-12 MIA Obligo facilities  communication to customers;2024.0
2586;2024-03-13;2024-03-22;Communication;Tribe Investments;5. Journey finished;Change;9;Beleggingsrekeningen/Zelf op de Beurs/2024-03-13 AEX Garantieproduct maart24;2024.0
2587;2024-03-13;;Other change (non-PAP);Tribe Investments;1. Journey started;Change;(blank);Beleggingsrekeningen/Z_Other/2024-03-13 Overzicht Cumulatief effect kosten;
2588;2024-03-14;2024-04-08;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;25;Digital Sales/Investments - Verdi/2024-03-14 Contentwijzigingen Beleggen op ING.nl;2024.0
2589;2024-03-14;2024-09-17;Other change (non-PAP);Tribe Business Lending;5. Journey finished;Change;187;Z_Other/Tribe Business Lending/2024-03-14 Cash flow insights;2024.0
2590;2024-03-14;2024-07-29;Risk assessment (non-PAP);Tribe Mortgages;5. Journey Cancelled;Change;137;Hypotheken/Z_Other/2024-03-14 Process change Temporary Rental;2024.0
2591;2024-03-14;2024-04-17;Communication;Tribe Mortgages;5. Journey finished;Change;34;Hypotheken - WUB/Z_Other/2024-03-14 Verduurzaamheid informatie op de website van WestlandUtrecht Bank;2024.0
2592;2024-03-14;;Communication;Tribe Daily Banking & Digital First;1. Journey started;Change;(blank);Current accounts/Betaalrekening/2024-03-14 IamExpat marketing communication;
2593;2024-03-15;2024-10-07;Risk assessment (non-PAP);Tribe Payments;5. Journey finished;Change;206;Payments_Giraal betvk/SEPA Direct Debit (credit en debit)/2024-03-15 Feature 5034838 Migration of DOM to CIP;2024.0
2594;2024-03-18;2024-12-12;New financial product/-service/channel (PAP);Tribe Mortgages;5. Journey finished;Change;269;Hypotheken/ILM/2024-03-18 HomeING Home Retrofit Journey;2024.0
2595;2024-03-18;2024-06-26;Other change (non-PAP);Consumer Lending & Insurance;5. Journey finished;Change;100;Verzekeren/New Product/2024-03-18 Company Van Insurance Distribution;2024.0
2596;2024-03-18;2024-07-24;Other change (non-PAP);Consumer Lending & Insurance;5. Journey finished;Change;128;Verzekeren/New Product/2024-03-18 Company Liability Insurance Distribution;2024.0
2597;2024-03-18;2024-07-24;Other change (non-PAP);Consumer Lending & Insurance;5. Journey finished;Change;128;Verzekeren/New Product/2024-03-18 Professional Liability Insurance Distribution;2024.0
2598;2024-03-18;;Risk assessment (non-PAP);Tribe Daily Banking & Digital First;1. Journey started;Change;(blank);Z_Other/Tribe Daily Banking & Digital First/2024-03-18 Pay reserved balance  solution design (EPIC5012132);
2599;2024-03-18;;Other change (non-PAP);Tribe Digital & Customer Interactions;5. Journey Cancelled;Change;(blank);Digital Sales/Z_Other/2024-03-18 Fixed Expense Manager;
2600;2024-03-18;2024-05-14;New financial product/-service/channel (PAP);Tribe Mortgages;5. Journey Cancelled;Change;57;Hypotheken/Z_Other/2024-03-18 Next Gen Proposition 1.0;2024.0
2601;2024-03-19;2024-04-25;Other change (non-PAP);Tribe Business Lending;5. Journey finished;Change;37;Z_Other/Tribe Business Lending/2024-03-19 SBF Attach for material modifications  1 mio. LOO;2024.0
2602;2024-03-20;;Other change (non-PAP);Tribe Datamanagement;2. Intake filled-in;Change;(blank);Datamanagement/New Product/2024-03-20 Kadaster eHerkenning;
2603;2024-03-20;;Risk assessment (non-PAP);Tribe Mortgages;3. Intake challenged;Change;(blank);Hypotheken - WUB/WUB Euriplus Rente/2024-03-20 Uitfaseren Euriplus rente;
2604;2024-03-20;;Communication;Tribe Investments;2. Intake filled-in;Change;(blank);Beleggingsrekeningen/Eenvoudig Beleggen/2024-03-20 Eenvoudig Beleggen OpSafe campaign  tribe communication;
2605;2024-03-06;;Risk assessment (non-PAP);Tribe Daily Banking & Digital First;1. Journey started;Change;(blank);Z_Other/Tribe Daily Banking & Digital First/2024-03-06 Teletolk;
2606;2024-03-20;2024-03-20;(blank);(blank);6. Historical upload;Change;0;Z_Other/Tribe Daily Banking & Digital First/2024-03-20 Mobile onboarding  Add legal representative;2024.0
2607;2024-03-21;2024-06-17;Communication;Private Banking & Wealth Mgt (Advice);5. Journey finished;Change;88;Private Banking _ Wealth/Adviesteam Vermogen/2024-03-21 ATV toolkit Lending slides;2024.0
2608;2024-03-21;2024-06-21;Communication;Consumer Lending & Insurance;5. Journey finished;Change;92;Z_Other/Consumer Lending & Insurance/2024-03-21 Communication plan Unresponsive customers Lapwing;2024.0
2609;2024-03-21;2024-02-13;Other change (non-PAP);Tribe Fraud & Cyber Security;5. Journey finished;Change;0;Fraud/Process change/2024-03-21 Simswap  Twilio;2024.0
2610;2024-03-21;2024-05-23;Communication;CoE Communications & Brand Experience;5. Journey finished;Change;63;Branding/Communication/2024-03-21 EK 2024 Communications;2024.0
2611;2024-03-21;2024-05-13;Other change (non-PAP);CoE Communications & Brand Experience;5. Journey finished;Change;53;Branding/Other/2024-03-21 EK 2024 Gamefilter;2024.0
2612;2024-03-21;2024-05-30;Other change (non-PAP);CoE Communications & Brand Experience;5. Journey finished;Change;70;Branding/Other/2024-03-21 EK 2024 Voetbalpoule;2024.0
2613;2024-03-21;2024-07-11;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;112;Digital Sales/Current accounts/2024-03-21 Betaalrekeningen AFM check uitkomst;2024.0
2614;2024-03-22;2024-06-03;Communication;Tribe Mortgages;5. Journey finished;Change;73;Hypotheken/Z_Other/2024-03-22 NASA tekstblokken verduurzaming woning;2024.0
2615;2024-03-22;2024-06-19;Communication;Tribe Mortgages;5. Journey finished;Change;89;Hypotheken/Krediethypotheek/2024-03-22 Convert ING Credit mortgage to amortizing mortgage;2024.0
2616;2024-03-22;;Communication;Tribe Collections;2. Intake filled-in;Change;(blank);Collections/Communication/2024-03-22 Native entry OneApp for Collections;
2617;2024-03-22;2025-02-13;New financial product/-service/channel (PAP);Tribe Mortgages;5. Journey finished;Change;328;Hypotheken/Z_Other/2024-03-22 Energy Label Pricing;2025.0
2619;2024-03-22;2024-06-19;Communication;Tribe Mortgages;5. Journey finished;Change;89;Hypotheken/Z_Other/2024-03-22 DQ Issue 60b Variabele rente met onterechte op en afslagen;2024.0
2620;2024-03-18;2024-04-26;Communication;Tribe Daily Banking & Digital First;5. Journey finished;Change;39;Z_Other/Tribe Daily Banking & Digital First/2024-03-18 Interview digital  client development;2024.0
2621;2024-03-22;;Risk assessment (non-PAP);Tribe Fraud & Cyber Security;5. Journey finished;Change;(blank);Fraud/Policy change/2024-03-22 Party not reachable for completing fraud cases policy;
2622;2024-03-25;;Communication;Private Banking & Wealth Mgt (Advice);2. Intake filled-in;Change;(blank);Private Banking _ Wealth/Campagnes/2024-03-25 LinkedIn Post quarterly gathering;
2623;2024-03-25;;Communication;Private Banking & Wealth Mgt (Advice);1. Journey started;Change;(blank);Private Banking _ Wealth/Campagnes/2024-03-25 LinkedIn Post Private Markets Events March and April;
2624;2024-03-14;;Other change (non-PAP);Consumer Lending & Insurance;1. Journey started;Change;(blank);Verzekeren/Doorlopende ING Reisverzekering/2024-03-14 Ending 10 disocunt Travel Insurance for bank customers;
2627;2024-03-25;2024-10-21;Termination of financial product/-service/channel (PAP);Tribe Payments;5. Journey On hold;Change;210;Credit Cards/Creditcard/2024-03-25 Wind Down revolving Credit Card;2024.0
2628;2024-03-25;2024-12-02;Risk assessment (non-PAP);Tribe Digital Business Banking;5. Journey finished;Change;252;Customer Data/New Product/2024-03-25 CCBRGatewayAPI;2024.0
2629;2024-03-25;2024-04-25;Other change (non-PAP);Tribe Mortgages;5. Journey finished;Change;31;Hypotheken - WUB/Z_Other/2024-03-25 Vervallen DVD bij advies;2024.0
2630;2024-03-25;2024-07-02;Other change (non-PAP);Tribe Daily Banking & Digital First;5. Journey finished;Change;99;Current accounts/Betaalrekening/2024-03-25 steffi;2024.0
2632;2024-03-26;2024-06-28;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;94;Digital Sales/Payments and Cards/2024-03-26 Content Review Creditcards;2024.0
2633;2024-03-27;2024-04-11;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;15;Digital Sales/Investments - Verdi/2024-03-27 Eenvoudig Beleggen OpSafe Campaign  Acquisitie Communicatie DS;2024.0
2634;2024-03-27;2024-03-27;Other change (non-PAP);Tribe KYC Services;5. Journey finished;Change;0;KYC/Process change/2024-03-27 Workaround screening principals during reviews;2024.0
2635;2024-03-27;;New financial product/-service/channel (PAP);Tribe Daily Banking & Digital First;5. Journey finished;Change;(blank);Pakketten/Oranjepakket Extra/2024-03-27 OranjePakket Extra  FEATURE 4679255;
2636;2024-03-27;2024-06-18;Other change (non-PAP);Tribe Mortgages;5. Journey finished;Change;83;Hypotheken - WUB/Z_Other/2024-03-27 Aflossen onzuiver leningdeel zonder adviseur;2024.0
2637;2024-03-28;2024-10-15;Other change (non-PAP);Tribe Daily Banking & Digital First;5. Journey Cancelled;Change;201;Z_Other/Tribe Daily Banking & Digital First/2024-03-28 Straatjes Financial Health Verlenging Honeymoon 2024;2024.0
2638;2024-03-28;;Other change (non-PAP);Private Banking & Wealth Mgt (Advice);5. Journey finished;Change;(blank);Private Banking _ Wealth/Campagnes/2024-03-28 GRATE;
2639;2024-03-28;;Other change (non-PAP);Tribe KYC Services;5. Journey Cancelled;Change;(blank);KYC/Process change/2024-03-28 Midcorp PR improvement for KYCO scaleup;
2641;2024-03-28;2024-03-29;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;1;Digital Sales/Mortgages/2024-03-28 Digital Orientation Milestone Overview Pages Intro;2024.0
2642;2024-03-28;;Risk assessment (non-PAP);Tribe Daily Banking & Digital First;(blank);Change;(blank);Current accounts/En_of betaalrekening/2024-03-28 N2B  DAAH  Feature 4581263;
2644;2024-03-29;;Other change (non-PAP);CREFS;3. Intake challenged;Change;(blank);Facility Management/Other/2024-03-29 Smart Parking Sensoring;
2645;2024-03-29;2024-07-11;Communication;Tribe Digital & Customer Interactions;5. Journey finished;Change;104;Digital Sales/Investments - Verdi/2024-03-29 Investment and Savings Customer Feedback;2024.0
2646;2024-03-29;2024-03-29;Other change (non-PAP);Tribe Investments;5. Journey finished;Change;0;Beleggingsrekeningen/Vermogensbeheer/2024-03-29 Revision communicatie via DVT;2024.0
2647;2024-04-01;;Risk assessment (non-PAP);People Services;2. Intake filled-in;Change;(blank);HR Processes & Systems/Other/2024-04-01 SHIMPEC research;
2648;2024-04-01;2024-07-03;Risk assessment (non-PAP);Private Banking & Wealth Mgt (Advice);5. Journey finished;Change;93;Private Banking _ Wealth/Customer Journeys/2024-04-01 Rapportage Sustainalytics Maatwerk 2024;2024.0
